0,12.8
1,12.8
2,12.8
3,12.8
4,12.8
5,12.8
6,12.8
7,12.8
8,12.8
9,12.8
10,12.8
11,12.8
12,12.8
13,12.8
14,12.8
15,12.8
16,12.8
17,12.8
18,12.8
19,12.8
20,12.8
21,12.8
22,12.8
23,12.8
24,12.8
25,12.8
26,12.8
27,12.8
28,12.8
29,12.8
30,12.8
31,12.8
32,12.8
33,12.8
34,12.8
35,12.8
36,12.8
37,12.8
38,12.8
39,12.8
40,12.8
41,12.8
42,12.8
43,12.8
44,12.8
45,12.8
46,12.8
47,12.8
48,12.8
49,12.8
50,12.8
51,12.8
52,12.8
53,12.8
54,12.8
55,12.8
56,12.8
57,12.8
58,12.8
59,12.8
60,12.8
61,12.8
62,12.8
63,12.8
64,12.8
65,12.8
66,12.8
67,12.8
68,12.8
69,12.8
70,12.8
71,12.8
72,12.8
73,12.8
74,12.8
75,12.8
76,12.8
77,12.8
78,12.8
79,12.8
80,12.8
81,12.8
82,12.8
83,12.8
84,12.8
85,12.8
86,12.8
87,12.8
88,12.8
89,12.8
90,12.8
91,12.8
92,12.8
93,12.8
94,12.8
95,12.8
96,12.8
97,12.8
98,12.8
99,12.8
100,12.8
101,12.8
102,12.8
103,12.8
104,12.8
105,12.8
106,12.8
107,12.8
108,12.8
109,12.8
110,12.8
111,12.8
112,12.8
113,12.8
114,12.8
115,12.8
116,12.8
117,12.8
118,12.8
119,12.8
120,12.8
121,12.8
122,12.8
123,12.8
124,12.8
125,12.8
126,12.8
127,12.8
128,12.8
129,12.8
130,12.8
131,12.8
132,12.8
133,12.8
134,12.8
135,12.8
136,12.8
137,12.8
138,12.8
139,12.8
140,12.8
141,12.8
142,12.8
143,12.8
144,12.8
145,12.8
146,12.8
147,12.8
148,12.8
149,12.8
150,12.8
151,12.8
152,12.8
153,12.8
154,12.8
155,12.8
156,12.8
157,12.8
158,12.8
159,12.8
160,12.8
161,12.8
162,12.8
163,12.8
164,12.8
165,12.8
166,12.8
167,12.8
168,12.8
169,12.8
170,12.8
171,12.8
172,12.8
173,12.8
174,12.8
175,12.8
176,12.8
177,12.8
178,12.8
179,12.8
180,12.8
181,12.8
182,12.8
183,12.8
184,12.8
185,12.8
186,12.8
187,12.8
188,12.8
189,12.8
190,12.8
191,12.8
192,12.8
193,12.8
194,12.8
195,12.8
196,12.8
197,12.8
198,12.8
199,12.8
200,12.8
201,12.8
202,12.8
203,12.8
204,12.8
205,12.8
206,12.8
207,12.8
208,12.8
209,12.8
210,12.8
211,12.8
212,12.8
213,12.8
214,12.8
215,12.8
216,12.8
217,12.8
218,12.8
219,12.8
220,12.8
221,12.8
222,12.8
223,12.8
224,12.8
225,12.8
226,12.8
227,12.8
228,12.8
229,12.8
230,12.8
231,12.8
232,12.8
233,12.8
234,12.8
235,12.8
236,12.8
237,12.8
238,12.8
239,12.8
240,12.8
241,12.8
242,12.8
243,12.8
244,12.8
245,12.8
246,12.8
247,12.8
248,12.8
249,12.8
250,12.8
251,12.8
252,12.8
253,12.8
254,12.8
255,12.8
256,12.8
257,12.8
258,12.8
259,12.8
260,12.8
261,12.8
262,12.8
263,12.8
264,12.8
265,12.8
266,12.8
267,12.8
268,12.8
269,12.8
270,12.8
271,12.8
272,12.8
273,12.8
274,12.8
275,12.8
276,12.8
277,12.8
278,12.8
279,12.8
280,12.8
281,12.8
282,12.8
283,12.8
284,12.8
285,12.8
286,12.8
287,12.8
288,12.8
289,12.8
290,12.8
291,12.8
292,12.8
293,12.8
294,12.8
295,12.8
296,12.8
297,12.8
298,12.8
299,12.8
300,12.8
301,12.8
302,12.8
303,12.8
304,12.8
305,12.8
306,12.8
307,12.8
308,12.8
309,12.8
310,12.8
311,12.8
312,12.8
313,12.8
314,12.8
315,12.8
316,12.8
317,12.8
318,12.8
319,12.8
320,12.8
321,12.8
322,12.8
323,12.8
324,12.8
325,12.8
326,12.8
327,12.8
328,12.8
329,12.8
330,12.8
331,12.8
332,12.8
333,12.8
334,12.8
335,12.8
336,12.8
337,12.8
338,12.8
339,12.8
340,12.8
341,12.8
342,12.8
343,12.8
344,12.8
345,12.8
346,12.8
347,12.8
348,12.8
349,12.8
350,12.8
351,12.8
352,12.8
353,12.8
354,12.8
355,12.8
356,12.8
357,12.8
358,12.8
359,12.8
360,12.8
361,12.8
362,12.8
363,12.8
364,12.8
365,12.8
366,12.8
367,12.8
368,12.8
369,12.8
370,12.8
371,12.8
372,12.8
373,12.8
374,12.8
375,12.8
376,12.8
377,12.8
378,12.8
379,12.8
380,12.8
381,12.8
382,12.8
383,12.8
384,12.8
385,12.8
386,12.8
387,12.8
388,12.8
389,12.8
390,12.8
391,12.8
392,12.8
393,12.8
394,12.8
395,12.8
396,12.8
397,12.8
398,12.8
399,12.8
400,12.8
401,12.8
402,12.8
403,12.8
404,12.8
405,12.8
406,12.8
407,12.8
408,12.8
409,12.8
410,12.8
411,12.8
412,12.8
413,12.8
414,12.8
415,12.8
416,12.8
417,12.8
418,12.8
419,12.8
420,12.8
421,12.8
422,12.8
423,12.8
424,12.8
425,12.8
426,12.8
427,12.8
428,12.8
429,12.8
430,12.8
431,12.8
432,12.8
433,12.8
434,12.8
435,12.8
436,12.8
437,12.8
438,12.8
439,12.8
440,12.8
441,12.8
442,12.8
443,12.8
444,12.8
445,12.8
446,12.8
447,12.8
448,12.8
449,12.8
450,12.8
451,12.8
452,12.8
453,12.8
454,12.8
455,12.8
456,12.8
457,12.8
458,12.8
459,12.8
460,12.8
461,12.8
462,12.8
463,12.8
464,12.8
465,12.8
466,12.8
467,12.8
468,12.8
469,12.8
470,12.8
471,12.8
472,12.8
473,12.8
474,12.8
475,12.8
476,12.8
477,12.8
478,12.8
479,12.8
480,12.8
481,12.8
482,12.8
483,12.8
484,12.8
485,12.8
486,12.8
487,12.8
488,12.8
489,12.8
490,12.8
491,12.8
492,12.8
493,12.8
494,12.8
495,12.8
496,12.8
497,12.8
498,12.8
499,12.8
500,12.8
501,12.8
502,12.8
503,12.8
504,12.8
505,12.8
506,12.8
507,12.8
508,12.8
509,12.8
510,12.8
511,12.8
512,12.8
513,12.8
514,12.8
515,12.8
516,12.8
517,12.8
518,12.8
519,12.8
520,12.8
521,12.8
522,12.8
523,12.8
524,12.8
525,12.8
526,12.8
527,12.8
528,12.8
529,12.8
530,12.8
531,12.8
532,12.8
533,12.8
534,12.8
535,12.8
536,12.8
537,12.8
538,12.8
539,12.8
540,12.8
541,12.8
542,12.8
543,12.8
544,12.8
545,12.8
546,12.8
547,12.8
548,12.8
549,12.8
550,12.8
551,12.8
552,12.8
553,12.8
554,12.8
555,12.8
556,12.8
557,12.8
558,12.8
559,12.8
560,12.8
561,12.8
562,12.8
563,12.8
564,12.8
565,12.8
566,12.8
567,12.8
568,12.8
569,12.8
570,12.8
571,12.8
572,12.8
573,12.8
574,12.8
575,12.8
576,12.8
577,12.8
578,12.8
579,12.8
580,12.8
581,12.8
582,12.8
583,12.8
584,12.8
585,12.8
586,12.8
587,12.8
588,12.8
589,12.8
590,12.8
591,12.8
592,12.8
593,12.8
594,12.8
595,12.8
596,12.8
597,12.8
598,12.8
599,12.8
600,12.8
601,12.8
602,12.8
603,12.8
604,12.8
605,12.8
606,12.8
607,12.8
608,12.8
609,12.8
610,12.8
611,12.8
612,12.8
613,12.8
614,12.8
615,12.8
616,12.8
617,12.8
618,12.8
619,12.8
620,12.8
621,12.8
622,12.8
623,12.8
624,12.8
625,12.8
626,12.8
627,12.8
628,12.8
629,12.8
630,12.8
631,12.8
632,12.8
633,12.8
634,12.8
635,12.8
636,12.8
637,12.8
638,12.8
639,12.8
640,12.8
641,12.8
642,12.8
643,12.8
644,12.8
645,12.8
646,12.8
647,12.8
648,12.8
649,12.8
650,12.8
651,12.8
652,12.8
653,12.8
